"t","x","p","s","c","i","z"
"2021-03-17T18:09:56.381582Z","J",92.24,30,"["" "",""F"",""I""]",52983525165396,"B"
"2021-03-17T18:09:56.381613Z","J",92.24,66,"["" "",""F"",""I""]",52983525165397,"B"
"2021-03-17T18:09:56.525Z","D",92.34,60,"["" "",""I""]",71675239804984,"B"
"2021-03-17T18:09:57.662Z","D",92.3233,150,"["" ""]",71688493947480,"B"
"2021-03-17T18:09:59.42Z","D",92.33,10,"["" "",""I""]",71688494008404,"B"
"2021-03-17T18:10:00.140456346Z","V",92.335,2,"["" "",""I""]",55354582720334,"B"
"2021-03-17T18:10:00.891Z","D",92.3699,10,"["" "",""I""]",71688494072648,"B"
"2021-03-17T18:10:02.97828864Z","P",92.38,500,"["" "",""F""]",52983541937717,"B"
"2021-03-17T18:10:02.97828864Z","P",92.38,100,"["" "",""F""]",52983541937716,"B"
"2021-03-17T18:10:02.978352128Z","P",92.39,500,"["" "",""F""]",52983541937718,"B"
"2021-03-17T18:10:03.268094464Z","P",92.4,75,"["" "",""F"",""I""]",52983541937720,"B"
"2021-03-17T18:10:03.26813952Z","P",92.4,425,"["" "",""F""]",52983541937721,"B"
"2021-03-17T18:10:03.268648449Z","V",92.4,100,"["" ""]",55354770605929,"B"
"2021-03-17T18:10:06.585618176Z","C",92.4,200,"["" "",""F""]",52983527129935,"B"
"2021-03-17T18:10:08.36Z","D",92.425,1,"["" "",""I""]",71688494799415,"B"
"2021-03-17T18:10:09.884Z","D",92.425,100,"["" ""]",71688494861363,"B"
"2021-03-17T18:10:10.344Z","D",92.41,100,"["" ""]",71688494863692,"B"
"2021-03-17T18:10:10.344Z","D",92.41,100,"["" ""]",71688494863693,"B"
"2021-03-17T18:10:10.345992Z","J",92.42,40,"["" "",""I""]",52983525165635,"B"
"2021-03-17T18:10:11.394460672Z","P",92.45,15,"["" "",""F"",""I""]",52983541938484,"B"
"2021-03-17T18:10:11.394460672Z","P",92.45,60,"["" "",""F"",""I""]",52983541938483,"B"
"2021-03-17T18:10:11.394508288Z","P",92.45,85,"["" "",""I""]",52983541938485,"B"
"2021-03-17T18:10:11.394516224Z","P",92.45,51,"["" "",""F"",""I""]",52983541938486,"B"
"2021-03-17T18:10:11.394529024Z","P",92.45,49,"["" "",""F"",""I""]",52983541938487,"B"
"2021-03-17T18:10:11.394529024Z","P",92.45,36,"["" "",""F"",""I""]",52983541938488,"B"
"2021-03-17T18:10:11.39453056Z","P",92.45,4,"["" "",""F"",""I""]",52983541938489,"B"
"2021-03-17T18:10:11.395193856Z","P",92.46,75,"["" "",""F"",""I""]",52983541938497,"B"
"2021-03-17T18:10:11.395238912Z","P",92.46,19,"["" "",""F"",""I""]",52983541938498,"B"
"2021-03-17T18:10:11.395440896Z","P",92.46,213,"["" "",""F""]",52983541938499,"B"
"2021-03-17T18:10:11.395446784Z","P",92.46,71,"["" "",""F"",""I""]",52983541938500,"B"
"2021-03-17T18:10:11.395459328Z","P",92.46,71,"["" "",""F"",""I""]",52983541938501,"B"
"2021-03-17T18:10:11.39545984Z","P",92.46,51,"["" "",""F"",""I""]",52983541938502,"B"
"2021-03-17T18:10:11.396Z","D",92.46,20,"["" "",""I""]",79372375635782,"B"
"2021-03-17T18:10:12.389Z","D",92.44,100,"["" ""]",71688494926921,"B"
"2021-03-17T18:10:13.288436736Z","P",92.49,35,"["" "",""F"",""I""]",52983541938512,"B"
"2021-03-17T18:10:13.288877824Z","P",92.5,25,"["" "",""F"",""I""]",52983541938514,"B"
"2021-03-17T18:10:13.288877824Z","P",92.5,1,"["" "",""F"",""I""]",52983541938513,"B"
"2021-03-17T18:10:13.288877824Z","P",92.5,45,"["" "",""F"",""I""]",52983541938515,"B"
"2021-03-17T18:10:13.288924928Z","P",92.5,5,"["" "",""I""]",52983541938516,"B"
"2021-03-17T18:10:13.288924928Z","P",92.5,8,"["" "",""I""]",52983541938517,"B"
"2021-03-17T18:10:15.86604Z","J",92.5,213,"["" "",""F""]",52983525165642,"B"
"2021-03-17T18:10:15.866099Z","J",92.5,142,"["" "",""F""]",52983525165643,"B"
"2021-03-17T18:10:15.86612Z","J",92.5,97,"["" "",""F"",""I""]",52983525165645,"B"
"2021-03-17T18:10:15.86612Z","J",92.5,45,"["" "",""F"",""I""]",52983525165644,"B"
"2021-03-17T18:10:15.866156Z","J",92.5,103,"["" "",""F""]",52983525165646,"B"
"2021-03-17T18:10:15.874596096Z","P",92.5,500,"["" ""]",52983541940537,"B"
"2021-03-17T18:10:15.874596096Z","P",92.5,500,"["" ""]",52983541940536,"B"
"2021-03-17T18:10:15.874596096Z","P",92.5,100,"["" ""]",52983541940545,"B"
"2021-03-17T18:10:16.138Z","D",92.5,100,"["" ""]",71688494996040,"B"
"2021-03-17T18:10:17.551686912Z","P",92.51,50,"["" "",""I""]",52983541940556,"B"
"2021-03-17T18:10:17.551686912Z","P",92.51,50,"["" "",""I""]",52983541940555,"B"
"2021-03-17T18:10:17.551686912Z","P",92.51,17,"["" "",""I""]",52983541940557,"B"
"2021-03-17T18:10:17.581594Z","J",92.5,100,"["" "",""F""]",52983525165647,"B"
"2021-03-17T18:10:17.908Z","D",92.54,1,"["" "",""I""]",71688495058008,"B"
"2021-03-17T18:10:18.3Z","D",92.52,10,"["" "",""I""]",71688495059281,"B"
"2021-03-17T18:10:23.288570112Z","P",92.6,1,"["" "",""F"",""I""]",52983541940790,"B"
"2021-03-17T18:10:23.28860544Z","P",92.61,142,"["" "",""F""]",52983541940791,"B"
"2021-03-17T18:10:23.28862464Z","P",92.61,362,"["" "",""F""]",52983541940793,"B"
"2021-03-17T18:10:23.28862464Z","P",92.61,358,"["" "",""F""]",52983541940792,"B"
"2021-03-17T18:10:23.289323Z","Z",92.65,7,"["" "",""F"",""I""]",52983525569361,"B"
"2021-03-17T18:10:23.289343Z","Z",92.65,7,"["" "",""F"",""I""]",52983525569362,"B"
"2021-03-17T18:10:23.289352Z","Z",92.65,7,"["" "",""F"",""I""]",52983525569363,"B"
"2021-03-17T18:10:23.289362Z","Z",92.65,7,"["" "",""F"",""I""]",52983525569364,"B"
"2021-03-17T18:10:23.289427Z","Z",92.65,7,"["" "",""F"",""I""]",52983525569365,"B"
"2021-03-17T18:10:23.28946Z","Z",92.65,7,"["" "",""F"",""I""]",52983525569366,"B"
"2021-03-17T18:10:23.289476Z","Z",92.65,58,"["" "",""I""]",52983525569367,"B"
"2021-03-17T18:10:23.289480335Z","T",92.65,100,"["" ""]",62879787409771,"B"
"2021-03-17T18:10:23.289513728Z","P",92.65,21,"["" "",""F"",""I""]",52983541940802,"B"
"2021-03-17T18:10:23.289670656Z","P",92.65,20,"["" "",""F"",""I""]",52983541940803,"B"
"2021-03-17T18:10:23.289737472Z","P",92.65,59,"["" "",""F"",""I""]",52983541940804,"B"
"2021-03-17T18:10:23.289737472Z","P",92.65,12,"["" "",""F"",""I""]",52983541940805,"B"
"2021-03-17T18:10:23.289745152Z","P",92.65,71,"["" "",""F"",""I""]",52983541940806,"B"
"2021-03-17T18:10:23.289757184Z","P",92.65,55,"["" "",""F"",""I""]",52983541940807,"B"
"2021-03-17T18:10:23.291401531Z","T",92.65,100,"["" "",""F""]",62879787410504,"B"
"2021-03-17T18:10:23.291499Z","Z",92.65,14,"["" "",""F"",""I""]",52983525569368,"B"
"2021-03-17T18:10:23.291519Z","Z",92.65,86,"["" "",""F"",""I""]",52983525569369,"B"
"2021-03-17T18:10:23.293092864Z","P",92.65,72,"["" "",""F"",""I""]",52983541940808,"B"
"2021-03-17T18:10:23.293098496Z","P",92.65,28,"["" "",""F"",""I""]",52983541940809,"B"
"2021-03-17T18:10:24.321Z","D",92.5312,7,"["" "",""I""]",71688495252034,"B"
"2021-03-17T18:10:28.974209133Z","B",92.633,5,"["" "",""I""]",62879163438438,"B"
"2021-03-17T18:10:30.993Z","D",92.63,100,"["" ""]",71688495384394,"B"
"2021-03-17T18:10:30.9936576Z","P",92.64,500,"["" "",""F""]",52983541941058,"B"
"2021-03-17T18:10:30.9936576Z","P",92.64,500,"["" "",""F""]",52983541941059,"B"
"2021-03-17T18:10:31.013Z","D",92.65,100,"["" ""]",71688495384409,"B"
"2021-03-17T18:10:31.01565184Z","P",92.65,500,"["" "",""F""]",52983541941061,"B"
"2021-03-17T18:10:31.01565184Z","P",92.65,500,"["" "",""F""]",52983541941060,"B"
"2021-03-17T18:10:31.016261376Z","P",92.68,50,"["" "",""I""]",52983541941062,"B"
"2021-03-17T18:10:31.016910592Z","P",92.68,10,"["" "",""I""]",52983541941064,"B"
"2021-03-17T18:10:31.016910592Z","P",92.68,50,"["" "",""I""]",52983541941063,"B"
"2021-03-17T18:10:31.02429952Z","P",92.68,40,"["" "",""I""]",52983541941065,"B"
"2021-03-17T18:10:31.02429952Z","P",92.68,50,"["" "",""I""]",52983541941068,"B"
"2021-03-17T18:10:31.02429952Z","P",92.68,50,"["" "",""I""]",52983541941067,"B"
"2021-03-17T18:10:31.02429952Z","P",92.68,25,"["" "",""I""]",52983541941066,"B"
"2021-03-17T18:10:31.02429952Z","P",92.68,50,"["" "",""I""]",52983541941069,"B"
"2021-03-17T18:10:31.024358912Z","P",92.69,156,"["" "",""F""]",52983541941070,"B"
"2021-03-17T18:10:31.024366336Z","P",92.69,84,"["" "",""F"",""I""]",52983541941071,"B"
"2021-03-17T18:10:31.024366848Z","P",92.69,302,"["" "",""F""]",52983541941072,"B"
"2021-03-17T18:10:31.024374528Z","P",92.69,216,"["" "",""F""]",52983541941073,"B"
"2021-03-17T18:10:31.024383488Z","P",92.69,129,"["" "",""F""]",52983541941074,"B"
"2021-03-17T18:10:31.024402176Z","P",92.69,75,"["" "",""F"",""I""]",52983541941075,"B"
"2021-03-17T18:10:31.024406528Z","P",92.69,21,"["" "",""F"",""I""]",52983541941076,"B"
"2021-03-17T18:10:31.024434688Z","P",92.69,100,"["" "",""F""]",52983541941077,"B"
"2021-03-17T18:10:31.024640512Z","P",92.69,3702,"["" "",""F""]",52983541941078,"B"
"2021-03-17T18:10:31.451061Z","J",92.68,100,"["" "",""F""]",52983525165666,"B"
"2021-03-17T18:10:31.524567808Z","P",92.66,500,"["" ""]",52983541941301,"B"
"2021-03-17T18:10:31.524567808Z","P",92.66,495,"["" ""]",52983541941302,"B"
"2021-03-17T18:10:31.524567808Z","P",92.64,5,"["" "",""I""]",52983541941300,"B"
"2021-03-17T18:10:31.525418Z","J",92.68,25,"["" "",""F"",""I""]",52983525165667,"B"
"2021-03-17T18:10:31.525439Z","J",92.68,4,"["" "",""F"",""I""]",52983525165668,"B"
"2021-03-17T18:10:31.525449Z","J",92.68,136,"["" "",""F""]",52983525165669,"B"
"2021-03-17T18:10:31.525504Z","J",92.68,1,"["" "",""F"",""I""]",52983525165670,"B"
"2021-03-17T18:10:31.525629Z","J",92.68,34,"["" "",""F"",""I""]",52983525165671,"B"
"2021-03-17T18:10:31.603Z","D",92.68,100,"["" ""]",71688495387470,"B"
"2021-03-17T18:10:31.603776Z","J",92.68,100,"["" "",""F""]",52983525165672,"B"
"2021-03-17T18:10:31.603824Z","J",92.68,100,"["" "",""F""]",52983525165673,"B"
"2021-03-17T18:10:32.038Z","D",92.4701,10,"["" "",""I""]",79372375707717,"B"
"2021-03-17T18:10:32.404212Z","J",92.68,200,"["" "",""F""]",52983525165675,"B"
"2021-03-17T18:10:33.49Z","D",92.6801,500,"["" ""]",71688495451979,"B"
"2021-03-17T18:10:34.729956352Z","P",92.71,50,"["" "",""F"",""I""]",52983541942099,"B"
"2021-03-17T18:10:34.729956352Z","P",92.72,25,"["" "",""F"",""I""]",52983541942100,"B"
"2021-03-17T18:10:34.730011392Z","P",92.72,475,"["" "",""F""]",52983541942101,"B"
"2021-03-17T18:10:34.730011392Z","P",92.72,500,"["" "",""F""]",52983541942102,"B"
"2021-03-17T18:10:35.859490816Z","P",92.74,45,"["" "",""F"",""I""]",52983541942321,"B"
"2021-03-17T18:10:35.859490816Z","P",92.74,30,"["" "",""F"",""I""]",52983541942320,"B"
"2021-03-17T18:10:35.859535872Z","P",92.74,52,"["" "",""F"",""I""]",52983541942322,"B"
"2021-03-17T18:10:35.859550464Z","P",92.74,3,"["" "",""F"",""I""]",52983541942323,"B"
"2021-03-17T18:10:35.859986688Z","P",92.75,71,"["" "",""F"",""I""]",52983541942324,"B"
"2021-03-17T18:10:35.8599936Z","P",92.75,71,"["" "",""F"",""I""]",52983541942325,"B"
"2021-03-17T18:10:35.86003328Z","P",92.75,52,"["" "",""F"",""I""]",52983541942326,"B"
"2021-03-17T18:10:35.860034048Z","P",92.75,75,"["" "",""F"",""I""]",52983541942327,"B"
"2021-03-17T18:10:35.860108032Z","P",92.75,72,"["" "",""F"",""I""]",52983541942328,"B"
"2021-03-17T18:10:36.146436096Z","P",92.76,42,"["" "",""F"",""I""]",52983541942329,"B"
"2021-03-17T18:10:36.146494208Z","P",92.76,58,"["" "",""I""]",52983541942337,"B"
"2021-03-17T18:10:36.146636Z","Z",92.76,14,"["" "",""F"",""I""]",52983525569651,"B"
"2021-03-17T18:10:36.146651Z","Z",92.76,86,"["" "",""I""]",52983525569652,"B"
"2021-03-17T18:10:36.146734949Z","T",92.76,100,"["" ""]",62879787672657,"B"
"2021-03-17T18:10:36.696866304Z","P",92.78,190,"["" "",""F""]",52983541942342,"B"
"2021-03-17T18:10:36.696871424Z","P",92.78,355,"["" "",""F""]",52983541942343,"B"
"2021-03-17T18:10:36.696916992Z","P",92.78,42,"["" "",""F"",""I""]",52983541942344,"B"
"2021-03-17T18:10:36.696927488Z","P",92.78,2510,"["" ""]",52983541942345,"B"
"2021-03-17T18:10:36.69713Z","K",92.8,1,"["" "",""F"",""I""]",52983525693301,"B"
"2021-03-17T18:10:38.634Z","D",92.85,5,"["" "",""I""]",71688495642200,"B"
"2021-03-17T18:10:39.551168Z","Z",92.82,7,"["" "",""F"",""I""]",52983525569879,"B"
"2021-03-17T18:10:39.551254Z","Z",92.82,7,"["" "",""F"",""I""]",52983525569880,"B"
"2021-03-17T18:10:39.551268Z","Z",92.82,7,"["" "",""F"",""I""]",52983525569881,"B"
"2021-03-17T18:10:39.551296Z","Z",92.82,4,"["" "",""F"",""I""]",52983525569882,"B"
"2021-03-17T18:10:39.551337721Z","T",92.82,36,"["" "",""F"",""I""]",62879787797815,"B"
"2021-03-17T18:10:39.551364608Z","P",92.82,36,"["" "",""F"",""I""]",52983541942599,"B"
"2021-03-17T18:10:39.551365418Z","X",92.82,25,"["" "",""F"",""I""]",62879149419870,"B"
"2021-03-17T18:10:39.551371Z","K",92.83,25,"["" "",""F"",""I""]",52983525693516,"B"
"2021-03-17T18:10:39.551389934Z","T",92.83,22,"["" "",""F"",""I""]",62879787797817,"B"
"2021-03-17T18:10:39.551389934Z","T",92.82,14,"["" "",""F"",""I""]",62879787797816,"B"
"2021-03-17T18:10:39.55140535Z","X",92.83,25,"["" "",""F"",""I""]",62879149419871,"B"
"2021-03-17T18:10:39.551407Z","Z",92.83,25,"["" "",""F"",""I""]",52983525569883,"B"
"2021-03-17T18:10:39.551422976Z","P",92.82,14,"["" "",""F"",""I""]",52983541942600,"B"
"2021-03-17T18:10:39.551427087Z","T",92.83,28,"["" "",""F"",""I""]",62879787797818,"B"
"2021-03-17T18:10:39.551445504Z","N",92.82,25,"["" "",""F"",""I""]",52983525553990,"B"
"2021-03-17T18:10:39.551551Z","Z",92.85,50,"["" "",""F"",""I""]",52983525569885,"B"
"2021-03-17T18:10:39.551551Z","Z",92.84,25,"["" "",""F"",""I""]",52983525569884,"B"
"2021-03-17T18:10:39.55156387Z","U",92.82,36,"["" "",""F"",""I""]",53113585492588,"B"
"2021-03-17T18:10:39.551658934Z","U",92.83,22,"["" "",""F"",""I""]",53113585492601,"B"
"2021-03-17T18:10:39.551658934Z","U",92.82,14,"["" "",""F"",""I""]",53113585492599,"B"
"2021-03-17T18:10:39.551664Z","Z",92.85,8,"["" "",""F"",""I""]",52983525569886,"B"
"2021-03-17T18:10:39.551674Z","Z",92.85,8,"["" "",""F"",""I""]",52983525569888,"B"
"2021-03-17T18:10:39.551674Z","Z",92.85,42,"["" "",""F"",""I""]",52983525569887,"B"
"2021-03-17T18:10:39.551703Z","Z",92.85,7,"["" "",""F"",""I""]",52983525569889,"B"
"2021-03-17T18:10:39.551730724Z","U",92.84,8,"["" "",""F"",""I""]",53113585492792,"B"
"2021-03-17T18:10:39.551730724Z","U",92.83,28,"["" "",""F"",""I""]",53113585492790,"B"
"2021-03-17T18:10:39.551748Z","Z",92.85,7,"["" "",""F"",""I""]",52983525569890,"B"
"2021-03-17T18:10:39.551792Z","Z",92.85,3,"["" "",""F"",""I""]",52983525569891,"B"
"2021-03-17T18:10:39.551810711Z","U",92.84,36,"["" "",""F"",""I""]",53113585492812,"B"
"2021-03-17T18:10:39.551835651Z","V",92.82,25,"["" "",""I""]",55359099530872,"B"
"2021-03-17T18:10:39.55187973Z","U",92.85,30,"["" "",""F"",""I""]",53113585492838,"B"
"2021-03-17T18:10:39.55187973Z","U",92.84,6,"["" "",""F"",""I""]",53113585492836,"B"
"2021-03-17T18:10:39.552532736Z","N",92.87,25,"["" "",""F"",""I""]",52983525553991,"B"
"2021-03-17T18:10:40.808Z","D",92.91,1,"["" "",""I""]",71688495706444,"B"
"2021-03-17T18:10:42.935Z","D",92.8864,1,"["" "",""I""]",79372375771988,"B"
"2021-03-17T18:10:43.276017622Z","V",92.815,2,"["" "",""I""]",55359197036396,"B"
"2021-03-17T18:10:44.346Z","D",92.805,100,"["" ""]",71688495778639,"B"
"2021-03-17T18:10:45.752Z","D",92.8864,1,"["" "",""I""]",79372375774029,"B"
"2021-03-17T18:10:46.379Z","D",92.815,1,"["" "",""I""]",71688495843154,"B"
"2021-03-17T18:10:50.56Z","D",92.92,100,"["" ""]",71688495969075,"B"
"2021-03-17T18:10:50.560257Z","K",92.9,25,"["" "",""F"",""I""]",52983525693778,"B"
"2021-03-17T18:10:50.561307107Z","T",92.91,36,"["" "",""F"",""I""]",62879787991658,"B"
"2021-03-17T18:10:50.561498234Z","V",92.925,25,"["" "",""I""]",55359363441001,"B"
"2021-03-17T18:10:52.272Z","D",92.9877,55,"["" "",""I""]",71688495977042,"B"
"2021-03-17T18:10:52.751976192Z","P",92.9,50,"["" "",""I""]",52983541942862,"B"
"2021-03-17T18:10:52.751976192Z","P",92.89,50,"["" "",""I""]",52983541942861,"B"
"2021-03-17T18:10:54.407Z","D",92.88,50,"["" "",""I""]",71688496040015,"B"
"2021-03-17T18:10:56.94Z","D",92.91,50,"["" "",""I""]",71688496105009,"B"
"2021-03-17T18:10:56.940231936Z","P",92.93,1,"["" "",""I""]",52983541943092,"B"
"2021-03-17T18:10:56.941121536Z","N",92.99,50,"["" "",""I""]",52983525554252,"B"
"2021-03-17T18:10:56.941432Z","Z",92.99,100,"["" ""]",52983525570155,"B"
"2021-03-17T18:10:56.941503744Z","P",92.98,50,"["" "",""I""]",52983541943093,"B"
"2021-03-17T18:10:56.941503744Z","P",92.99,50,"["" "",""I""]",52983541943094,"B"
"2021-03-17T18:10:56.957911Z","K",93,27,"["" "",""I""]",52983525693818,"B"
"2021-03-17T18:10:56.957911Z","K",93,25,"["" "",""I""]",52983525694000,"B"
"2021-03-17T18:10:56.957911Z","K",93,100,"["" ""]",52983525694001,"B"
"2021-03-17T18:10:56.957941Z","J",92.99,40,"["" "",""I""]",52983525165880,"B"
"2021-03-17T18:10:56.957947016Z","T",93,2,"["" "",""I""]",62879788063844,"B"
"2021-03-17T18:10:56.957947016Z","T",93,100,"["" ""]",62879788063846,"B"
"2021-03-17T18:10:56.957947016Z","T",93,100,"["" ""]",62879788063845,"B"
"2021-03-17T18:10:56.957952512Z","P",93,1,"["" "",""I""]",52983541943096,"B"
"2021-03-17T18:10:56.957952512Z","P",93,8,"["" "",""I""]",52983541943106,"B"
"2021-03-17T18:10:56.957952512Z","P",93,30,"["" "",""I""]",52983541943095,"B"
"2021-03-17T18:10:56.957952512Z","P",93,2,"["" "",""I""]",52983541943105,"B"
"2021-03-17T18:10:56.957952512Z","P",93,2,"["" "",""I""]",52983541943097,"B"
"2021-03-17T18:10:56.958Z","D",93,100,"["" ""]",71688496105810,"B"
"2021-03-17T18:10:56.961Z","D",93,100,"["" ""]",71688496105026,"B"
"2021-03-17T18:10:56.961Z","D",93,100,"["" ""]",71688496105027,"B"
"2021-03-17T18:10:56.961Z","D",93,100,"["" ""]",71688496105029,"B"
"2021-03-17T18:10:56.961427Z","Z",93.01,50,"["" "",""I""]",52983525570156,"B"
"2021-03-17T18:10:56.961528Z","Z",93.01,50,"["" "",""F"",""I""]",52983525570157,"B"
"2021-03-17T18:10:56.962305792Z","P",93.03,50,"["" "",""I""]",52983541943107,"B"
"2021-03-17T18:10:56.962921472Z","P",93.02,50,"["" "",""I""]",52983541943108,"B"
"2021-03-17T18:10:56.983175Z","J",93,100,"["" "",""F""]",52983525165881,"B"
"2021-03-17T18:10:56.991829Z","J",93,7,"["" "",""F"",""I""]",52983525165882,"B"
"2021-03-17T18:10:57.006Z","D",92.985,50,"["" "",""I""]",71688496105270,"B"
"2021-03-17T18:10:57.164Z","D",92.875,1,"["" "",""I""]",71688496106834,"B"
"2021-03-17T18:10:57.346Z","D",93.04,100,"["" ""]",71675239807061,"B"
"2021-03-17T18:10:57.34678656Z","P",93.03,50,"["" "",""F"",""I""]",52983541943109,"B"
"2021-03-17T18:10:57.34678656Z","P",93.03,50,"["" "",""F"",""I""]",52983541943110,"B"
"2021-03-17T18:10:57.350017536Z","P",93.01,50,"["" "",""F"",""I""]",52983541943111,"B"
"2021-03-17T18:10:57.350017536Z","P",93.04,50,"["" "",""F"",""I""]",52983541943112,"B"
"2021-03-17T18:10:59.449Z","D",93.05,300,"["" ""]",71688496174166,"B"
"2021-03-17T18:11:00.672861Z","J",93,5,"["" "",""F"",""I""]",52983525165884,"B"
"2021-03-17T18:11:01.491341Z","K",93.04,1,"["" "",""I""]",52983525694028,"B"
"2021-03-17T18:11:04.147575808Z","P",93.04,50,"["" "",""F"",""I""]",52983541943365,"B"
"2021-03-17T18:11:04.147575808Z","P",93.04,50,"["" "",""F"",""I""]",52983541943366,"B"
"2021-03-17T18:11:05.283Z","D",93.0256,100,"["" ""]",71688510327351,"B"
"2021-03-17T18:11:06.06Z","D",93.05,10,"["" "",""I""]",71688510330937,"B"
"2021-03-17T18:11:06.585Z","D",93.0499,862,"["" ""]",79372375902289,"B"
"2021-03-17T18:11:08.78Z","D",92.9,4,"["" "",""I""]",79372375904081,"B"
"2021-03-17T18:11:09.199Z","D",92.9,122,"["" ""]",71688510452804,"B"
"2021-03-17T18:11:14.664Z","D",92.784,1,"["" "",""I""]",79372375962690,"B"
"2021-03-17T18:11:15.225Z","D",92.8801,3,"["" "",""I""]",79372375962964,"B"
"2021-03-17T18:11:17.526Z","D",93.02,100,"["" ""]",71675239810096,"B"
"2021-03-17T18:11:17.527042304Z","P",93.04,50,"["" "",""F"",""I""]",52983541943862,"B"
"2021-03-17T18:11:17.527042304Z","P",93,50,"["" "",""F"",""I""]",52983541943861,"B"
"2021-03-17T18:11:17.527099136Z","P",93.05,100,"["" "",""F""]",52983541943863,"B"
"2021-03-17T18:11:17.567Z","D",93.3562,65,"["" "",""I""]",71688510654769,"B"
"2021-03-17T18:11:18.897Z","D",93.15,100,"["" ""]",71688510714712,"B"
"2021-03-17T18:11:18.899Z","D",93.23,100,"["" ""]",71688510714714,"B"
"2021-03-17T18:11:20.3119168Z","P",93.05,1,"["" "",""F"",""I""]",52983541943886,"B"
"2021-03-17T18:11:21.836Z","D",93.1911,500,"["" ""]",71688510784313,"B"
"2021-03-17T18:11:24.905868032Z","P",92.94,151,"["" "",""F""]",52983541944121,"B"
"2021-03-17T18:11:24.905868544Z","P",92.94,104,"["" "",""F""]",52983541944129,"B"
"2021-03-17T18:11:24.9058944Z","P",92.94,200,"["" ""]",52983541944130,"B"
"2021-03-17T18:11:24.905929984Z","P",92.94,45,"["" "",""F"",""I""]",52983541944131,"B"
"2021-03-17T18:11:25.528Z","D",92.85,100,"["" ""]",71688510854201,"B"
"2021-03-17T18:11:28.537Z","D",92.875,50,"["" "",""I""]",71688511435315,"B"
"2021-03-17T18:11:29.274313467Z","V",92.925,2,"["" "",""I""]",55363562386531,"B"
"2021-03-17T18:11:33.68Z","D",93.03,1,"["" "",""I""]",71688511572531,"B"
"2021-03-17T18:11:38.582Z","D",92.96,50,"["" "",""I""]",71688511642191,"B"
"2021-03-17T18:11:39.55Z","D",93.01,100,"["" ""]",71688511704919,"B"
"2021-03-17T18:11:39.550202Z","K",93,1,"["" "",""I""]",52983525695024,"B"
"2021-03-17T18:11:39.552Z","D",93,100,"["" ""]",71688511704920,"B"
"2021-03-17T18:11:39.557Z","D",93,100,"["" ""]",71688511705137,"B"
"2021-03-17T18:11:40.47Z","D",93.09,200,"["" ""]",79372376093785,"B"
"2021-03-17T18:11:42.124466688Z","P",93,30,"["" "",""F"",""I""]",52983541944628,"B"
"2021-03-17T18:11:43.998Z","D",93.038,55,"["" "",""I""]",71688511833655,"B"
"2021-03-17T18:11:45.015Z","D",93.0311,70,"["" "",""I""]",79372376099406,"B"
"2021-03-17T18:11:47.72Z","D",93.1634,200,"["" ""]",79372376101177,"B"
"2021-03-17T18:11:51.333028352Z","P",93.23,100,"["" "",""F""]",52983541944653,"B"
"2021-03-17T18:11:51.333250792Z","U",93.1,10,"["" "",""F"",""I""]",53116973775187,"B"
"2021-03-17T18:11:51.837756672Z","P",93.18,75,"["" "",""F"",""I""]",52983541944658,"B"
"2021-03-17T18:11:53.645157632Z","P",93.2,10,"["" "",""F"",""I""]",52983541944660,"B"
"2021-03-17T18:12:00.758Z","D",93.22,100,"["" ""]",71688512288592,"B"
"2021-03-17T18:12:00.977814016Z","P",93.23,100,"["" "",""F""]",52983541944911,"B"
"2021-03-17T18:12:01.37Z","D",93.1,4,"["" "",""I""]",71688512292687,"B"
"2021-03-17T18:12:01.427Z","D",92.95,1,"["" "",""I""]",71688512293681,"B"
"2021-03-17T18:12:03.212Z","D",93.25,1,"["" "",""I""]",79372376168789,"B"
"2021-03-17T18:12:03.938574336Z","P",93.22,10,"["" "",""F"",""I""]",52983541945139,"B"
"2021-03-17T18:12:04.481Z","D",93.13,16,"["" "",""I""]",79372376224321,"B"
"2021-03-17T18:12:04.781Z","D",93.135,10,"["" "",""I""]",71688512361042,"B"
"2021-03-17T18:12:05.745528832Z","P",93.25,50,"["" "",""F"",""I""]",52983541945162,"B"
