marketoGUID,leadId,activityDate,activityTypeId,campaignId,primaryAttributeValueId,primaryAttributeValue,attributes
688103640,5229833,2020-03-01T04:06:24Z,34,null,114418,Spectrio LLC. - Renewal,"{""Is Primary"":true,""Role"":""Financial Buyer""}"
688103641,602948,2020-03-01T04:06:24Z,34,null,114418,Spectrio LLC. - Renewal,"{""Is Primary"":false,""Role"":null}"
688103642,602948,2020-03-01T04:06:28Z,101,7186,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""09. Opp Stage 1% - Prospecting"",""New Stage ID"":54,""Old Stage"":""17. Closed/Won"",""Old Stage ID"":40,""Reason"":""Lead Action""}"
688103643,4740815,2020-03-01T04:06:28Z,101,7186,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""09. Opp Stage 1% - Prospecting"",""New Stage ID"":54,""Old Stage"":""17. Closed/Won"",""Old Stage ID"":40,""Reason"":""Lead Action""}"
688103644,4822495,2020-03-01T04:06:28Z,101,7186,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""09. Opp Stage 1% - Prospecting"",""New Stage ID"":54,""Old Stage"":""17. Closed/Won"",""Old Stage ID"":40,""Reason"":""Lead Action""}"
688103645,5229833,2020-03-01T04:06:28Z,101,7186,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""09. Opp Stage 1% - Prospecting"",""New Stage ID"":54,""Old Stage"":""17. Closed/Won"",""Old Stage ID"":40,""Reason"":""Lead Action""}"
688103646,5106342,2020-03-01T04:06:28Z,101,7186,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""09. Opp Stage 1% - Prospecting"",""New Stage ID"":54,""Old Stage"":""17. Closed/Won"",""Old Stage ID"":40,""Reason"":""Lead Action""}"
688103647,5106342,2020-03-01T04:06:28Z,104,7186,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Opp Stage 1"",""New Status ID"":110,""Old Status"":""Closed Won"",""Old Status ID"":116,""Success"":false}"
688103648,602948,2020-03-01T04:06:28Z,104,7186,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Opp Stage 1"",""New Status ID"":110,""Old Status"":""Closed Won"",""Old Status ID"":116,""Success"":false}"
688103649,4822495,2020-03-01T04:06:28Z,104,7186,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Opp Stage 1"",""New Status ID"":110,""Old Status"":""Closed Won"",""Old Status ID"":116,""Success"":false}"
688103650,5229833,2020-03-01T04:06:28Z,104,7186,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Opp Stage 1"",""New Status ID"":110,""Old Status"":""Closed Won"",""Old Status ID"":116,""Success"":false}"
688103651,4740815,2020-03-01T04:06:28Z,104,7186,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Opp Stage 1"",""New Status ID"":110,""Old Status"":""Closed Won"",""Old Status ID"":116,""Success"":false}"
688103652,602948,2020-03-01T04:06:28Z,104,7186,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Opp Stage 1"",""New Status ID"":110,""Old Status"":""Closed Won"",""Old Status ID"":116,""Success"":false}"
688103653,4822495,2020-03-01T04:06:28Z,104,7186,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Opp Stage 1"",""New Status ID"":110,""Old Status"":""Closed Won"",""Old Status ID"":116,""Success"":false}"
688103654,4740815,2020-03-01T04:06:28Z,104,7186,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Opp Stage 1"",""New Status ID"":110,""Old Status"":""Closed Won"",""Old Status ID"":116,""Success"":false}"
688103655,5229833,2020-03-01T04:06:28Z,104,7186,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Opp Stage 1"",""New Status ID"":110,""Old Status"":""Closed Won"",""Old Status ID"":116,""Success"":false}"
688103656,5106342,2020-03-01T04:06:28Z,104,7186,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Opp Stage 1"",""New Status ID"":110,""Old Status"":""Closed Won"",""Old Status ID"":116,""Success"":false}"
688105690,5727007,2020-03-01T04:39:44Z,13,null,2,Company Name,"{""New Value"":""NTT Data"",""Old Value"":""Dell Services - Partner"",""Reason"":""Form fill-out, URL: https://marketing.boomi.com/choosing-best-ipaas-for-your-organization.html"",""Source"":""Web form fillout""}"
688105691,5727007,2020-03-01T04:39:45Z,2,null,2395,FY18_Q3_Gartner_iPaaS_Reprint_Report.Form - Choosing Best iPaaS for Organization,"{""Client IP Address"":""49.206.8.207"",""Form Fields"":""a:52:{s:6:\""module\"";s:11:\""leadCapture\"";s:6:\""action\"";s:5:\""save2\"";s:9:\""FirstName\"";s:8:\""Srivatsa\"";s:8:\""LastName\"";s:13:\""Krishnamurthy\"";s:5:\""Title\"";s:21:\""Integration Architect\"";s:5:\""Email\"";s:22:\""srivatsa.k@nttdata.com\"";s:7:\""Company\"";s:8:\""NTT Data\"";s:5:\""Phone\"";s:10:\""9880161412\"";s:7:\""Country\"";s:2:\""IN\"";s:15:\""Opted_In_Via__c\"";s:3:\""Web\"";s:14:\""WebCampaign__c\"";s:0:\""\"";s:13:\""WebContent__c\"";s:0:\""\"";s:12:\""WebMedium__c\"";s:0:\""\"";s:12:\""WebSource__c\"";s:0:\""\"";s:13:\""WebKeyword__c\"";s:0:\""\"";s:10:\""LeadSource\"";s:3:\""Web\"";s:18:\""RF_ConfidenceLevel\"";s:0:\""\"";s:24:\""RF_ConfidenceDescription\"";s:0:\""\"";s:15:\""RF_SITE_Company\"";s:0:\""\"";s:15:\""RF_SITE_Country\"";s:0:\""\"";s:17:\""RF_SITE_StateCode\"";s:0:\""\"";s:13:\""RF_SITE_Phone\"";s:0:\""\"";s:17:\""RF_SITE_AnnualRev\"";s:0:\""\"";s:15:\""RF_SITE_SICCode\"";s:0:\""\"";s:14:\""RF_DHQ_Company\"";s:0:\""\"";s:14:\""RF_DHQ_Country\"";s:0:\""\"";s:16:\""RF_DHQ_StateCode\"";s:0:\""\"";s:12:\""RF_DHQ_Phone\"";s:0:\""\"";s:16:\""RF_DHQ_AnnualRev\"";s:0:\""\"";s:13:\""RF_SITE_Addr1\"";s:0:\""\"";s:13:\""RF_SITE_Addr2\"";s:0:\""\"";s:12:\""RF_SITE_City\"";s:0:\""\"";s:21:\""RF_SITE_EmplyeesTotal\"";s:0:\""\"";s:18:\""RF_SITE_Fortune500\"";s:0:\""\"";s:20:\""RF_SITE_LocationType\"";s:0:\""\"";s:17:\""RF_SITE_NAICSCode\"";s:0:\""\"";s:17:\""RF_SITE_NAICSName\"";s:0:\""\"";s:15:\""RF_SITE_SICName\"";s:0:\""\"";s:15:\""RF_SITE_SubCode\"";s:0:\""\"";s:14:\""RF_SITE_Ticker\"";s:0:\""\"";s:11:\""RF_SITE_URL\"";s:0:\""\"";s:11:\""RF_SITE_Zip\"";s:0:\""\"";s:19:\""RF_DHQ_LocationType\"";s:0:\""\"";s:14:\""RF_DHQ_SubCode\"";s:0:\""\"";s:16:\""RF_techECommerce\"";s:0:\""\"";s:21:\""RF_techEmailMarketing\"";s:0:\""\"";s:14:\""RF_techSupport\"";s:0:\""\"";s:6:\""formid\"";s:4:\""2395\"";s:10:\""munchkinId\"";s:11:\""777-AVU-348\"";s:8:\""_mkt_trk\"";s:55:\""id:777-AVU-348&token:_mch-boomi.com-1573099088055-36118\"";s:7:\""formVid\"";s:4:\""2395\"";s:13:\""_mktoReferrer\"";s:74:\""https://marketing.boomi.com/choosing-best-ipaas-for-your-organization.html\"";}"",""Query Parameters"":"""",""Referrer URL"":""https://marketing.boomi.com/choosing-best-ipaas-for-your-organization.html"",""User Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36"",""Webpage ID"":33066}"
688105692,5727007,2020-03-01T04:39:48Z,46,293,null,Web,"{""Date"":""2020-02-29 22:39:48"",""Description"":""Filled Out Form: FY18_Q3_Gartner_iPaaS_Reprint_Report.Form - Choosing Best iPaaS for Organization on marketing.boomi.com/choosing-best-ipaas-for-your-organization.html"",""Source"":""Lead action""}"
688105693,5727007,2020-03-01T04:39:49Z,104,9809,1621,FY18_Q3_Gartner_iPaaS_Reprint_Report,"{""Acquired By"":false,""New Status"":""Viewed"",""New Status ID"":91,""Old Status"":""Not in Program"",""Old Status ID"":31,""Program Member ID"":4148106,""Success"":true}"
688105694,5727007,2020-03-01T04:39:52Z,42,9809,1064,FY18_Q3_Gartner_iPaaS_Reprint_Report,"{""Status"":""Viewed""}"
688105695,5727007,2020-03-01T04:39:53Z,44,9809,1064,FY18_Q3_Gartner_iPaaS_Reprint_Report,"{""New Status"":""Viewed"",""Old Status"":""""}"
688105703,5727007,2020-03-01T04:41:55Z,46,7017,null,Content,"{""Date"":""2020-02-29 22:41:55"",""Description"":""Viewed Content: FY18_Q3_Gartner_iPaaS_Reprint_Report"",""Source"":""Lead action""}"
688105722,5727007,2020-03-01T04:43:00Z,19,633,1812063,User: Padma Hariharan,{}
688105755,5727007,2020-03-01T04:48:03Z,26,null,null,ALERT - Contact Engagement: Srivatsa Krishnamurthy (Integration Architect at NTT Data) Last Interesting Moment: Viewed Content: FY18_Q3_Gartner_iPaaS_Reprint_Report,"{""Activity Owner"":""Padma Hariharan"",""Description"":""Email Address: srivatsa.k@nttdata.com, Phone Number: 9880161412, Source: Web"",""Due Date"":""2020-03-06"",""Is Task"":true,""Priority"":""Normal"",""Status"":""Not Started""}"
688106388,6274870,2020-03-01T05:06:43Z,24,9705,10137,FY17_Q3_Adroll_Display_Audiences.Adroll - Boomi World Audience,{}
688106389,6274914,2020-03-01T05:06:43Z,24,9705,10137,FY17_Q3_Adroll_Display_Audiences.Adroll - Boomi World Audience,{}
688106404,6275554,2020-03-01T05:11:44Z,12,null,6275554,Mark Lentin,"{""Created Date"":""2020-02-29"",""SFDC Type"":""Contact"",""Source Type"":""salesforce.com""}"
688106405,6275555,2020-03-01T05:11:44Z,12,null,6275555,Barbara Prickett,"{""Created Date"":""2020-02-29"",""SFDC Type"":""Contact"",""Source Type"":""salesforce.com""}"
688106408,6275554,2020-03-01T05:11:50Z,13,null,110,Sales Lead Owner,"{""New Value"":2208393,""Old Value"":null,""Reason"":""Synched from salesforce.com - fixup Lead Owner"",""Source"":""sfdc""}"
688106409,6275554,2020-03-01T05:11:51Z,23,null,2208393,Rob Valcich,"{""Old Owner"":""<null>""}"
688106410,6275555,2020-03-01T05:11:51Z,13,null,110,Sales Lead Owner,"{""New Value"":3473396,""Old Value"":null,""Reason"":""Synched from salesforce.com - fixup Lead Owner"",""Source"":""sfdc""}"
688106411,6275555,2020-03-01T05:11:51Z,23,null,3473396,Michael Mitrowski,"{""Old Owner"":""<null>""}"
688106415,6275554,2020-03-01T05:11:57Z,110,17797,37,Leadspace Enrichment,"{""Error Type"":200,""Response"":""{\""status\"":\""Pending Enrichment\"",\""updated\"":true}""}"
688106416,6275555,2020-03-01T05:11:57Z,110,17797,37,Leadspace Enrichment,"{""Error Type"":200,""Response"":""{\""status\"":\""Pending Enrichment\"",\""updated\"":true}""}"
688106417,6275555,2020-03-01T05:11:57Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688106418,6275554,2020-03-01T05:11:57Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688106419,6275555,2020-03-01T05:11:57Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148107,""Success"":false}"
688106420,6275554,2020-03-01T05:11:57Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148108,""Success"":false}"
688106464,6275555,2020-03-01T05:12:57Z,108,14876,1005,Company Size,"{""New Segment ID"":1013}"
688106476,6275555,2020-03-01T05:14:05Z,19,15928,3473396,User: Michael Mitrowski,{}
688106489,5727007,2020-03-01T05:17:01Z,13,null,2,Company Name,"{""New Value"":""NTT DATA"",""Old Value"":""NTT Data"",""Reason"":""Form fill-out, URL: https://marketing.boomi.com/choosing-best-ipaas-for-your-organization.html"",""Source"":""Web form fillout""}"
688106490,5727007,2020-03-01T05:17:01Z,2,null,2395,FY18_Q3_Gartner_iPaaS_Reprint_Report.Form - Choosing Best iPaaS for Organization,"{""Client IP Address"":""49.206.8.207"",""Form Fields"":""a:52:{s:6:\""module\"";s:11:\""leadCapture\"";s:6:\""action\"";s:5:\""save2\"";s:9:\""FirstName\"";s:8:\""Srivatsa\"";s:8:\""LastName\"";s:13:\""Krishnamurthy\"";s:5:\""Title\"";s:9:\""Architect\"";s:5:\""Email\"";s:22:\""srivatsa.k@nttdata.com\"";s:7:\""Company\"";s:8:\""NTT DATA\"";s:5:\""Phone\"";s:10:\""9880161412\"";s:7:\""Country\"";s:2:\""IN\"";s:15:\""Opted_In_Via__c\"";s:3:\""Web\"";s:14:\""WebCampaign__c\"";s:0:\""\"";s:13:\""WebContent__c\"";s:0:\""\"";s:12:\""WebMedium__c\"";s:0:\""\"";s:12:\""WebSource__c\"";s:0:\""\"";s:13:\""WebKeyword__c\"";s:0:\""\"";s:10:\""LeadSource\"";s:3:\""Web\"";s:18:\""RF_ConfidenceLevel\"";s:0:\""\"";s:24:\""RF_ConfidenceDescription\"";s:0:\""\"";s:15:\""RF_SITE_Company\"";s:0:\""\"";s:15:\""RF_SITE_Country\"";s:0:\""\"";s:17:\""RF_SITE_StateCode\"";s:0:\""\"";s:13:\""RF_SITE_Phone\"";s:0:\""\"";s:17:\""RF_SITE_AnnualRev\"";s:0:\""\"";s:15:\""RF_SITE_SICCode\"";s:0:\""\"";s:14:\""RF_DHQ_Company\"";s:0:\""\"";s:14:\""RF_DHQ_Country\"";s:0:\""\"";s:16:\""RF_DHQ_StateCode\"";s:0:\""\"";s:12:\""RF_DHQ_Phone\"";s:0:\""\"";s:16:\""RF_DHQ_AnnualRev\"";s:0:\""\"";s:13:\""RF_SITE_Addr1\"";s:0:\""\"";s:13:\""RF_SITE_Addr2\"";s:0:\""\"";s:12:\""RF_SITE_City\"";s:0:\""\"";s:21:\""RF_SITE_EmplyeesTotal\"";s:0:\""\"";s:18:\""RF_SITE_Fortune500\"";s:0:\""\"";s:20:\""RF_SITE_LocationType\"";s:0:\""\"";s:17:\""RF_SITE_NAICSCode\"";s:0:\""\"";s:17:\""RF_SITE_NAICSName\"";s:0:\""\"";s:15:\""RF_SITE_SICName\"";s:0:\""\"";s:15:\""RF_SITE_SubCode\"";s:0:\""\"";s:14:\""RF_SITE_Ticker\"";s:0:\""\"";s:11:\""RF_SITE_URL\"";s:0:\""\"";s:11:\""RF_SITE_Zip\"";s:0:\""\"";s:19:\""RF_DHQ_LocationType\"";s:0:\""\"";s:14:\""RF_DHQ_SubCode\"";s:0:\""\"";s:16:\""RF_techECommerce\"";s:0:\""\"";s:21:\""RF_techEmailMarketing\"";s:0:\""\"";s:14:\""RF_techSupport\"";s:0:\""\"";s:6:\""formid\"";s:4:\""2395\"";s:10:\""munchkinId\"";s:11:\""777-AVU-348\"";s:8:\""_mkt_trk\"";s:55:\""id:777-AVU-348&token:_mch-boomi.com-1573099088055-36118\"";s:7:\""formVid\"";s:4:\""2395\"";s:13:\""_mktoReferrer\"";s:74:\""https://marketing.boomi.com/choosing-best-ipaas-for-your-organization.html\"";}"",""Query Parameters"":"""",""Referrer URL"":""https://marketing.boomi.com/choosing-best-ipaas-for-your-organization.html"",""User Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36"",""Webpage ID"":33066}"
688106491,5727007,2020-03-01T05:17:06Z,46,293,null,Web,"{""Date"":""2020-02-29 23:17:06"",""Description"":""Filled Out Form: FY18_Q3_Gartner_iPaaS_Reprint_Report.Form - Choosing Best iPaaS for Organization on marketing.boomi.com/choosing-best-ipaas-for-your-organization.html"",""Source"":""Lead action""}"
688106505,2394121,2020-03-01T05:17:22Z,11,8037,7073,FY17_Q4_Gartner_PostModernERP_Webinar.EM - No-Show,"{""Choice Number"":""0"",""Device"":""unknown"",""Is Mobile Device"":false,""Link"":""https://twitter.com/boomi"",""Platform"":""unknown"",""Step ID"":""41545"",""User Agent"":""Mozilla/5.0 (compatible; Yahoo Link Preview; https://help.yahoo.com/kb/mail/yahoo-link-preview-SLN23615.html) maild/1583039842-0""}"
688106520,6275574,2020-03-01T05:23:27Z,12,null,6275574,Jeff Schleicher,"{""Created Date"":""2020-02-29"",""SFDC Type"":""Contact"",""Source Type"":""salesforce.com""}"
688106521,6275575,2020-03-01T05:23:27Z,12,null,6275575,Anantha Kalusivalingam,"{""Created Date"":""2020-02-29"",""SFDC Type"":""Contact"",""Source Type"":""salesforce.com""}"
688106522,6275576,2020-03-01T05:23:27Z,12,null,6275576,Ian Etherson,"{""Created Date"":""2020-02-29"",""SFDC Type"":""Contact"",""Source Type"":""salesforce.com""}"
688106526,6275574,2020-03-01T05:23:32Z,13,null,110,Sales Lead Owner,"{""New Value"":4827811,""Old Value"":null,""Reason"":""Synched from salesforce.com - fixup Lead Owner"",""Source"":""sfdc""}"
688106527,6275574,2020-03-01T05:23:32Z,23,null,4827811,Dan Warren,"{""Old Owner"":""<null>""}"
688106528,6275575,2020-03-01T05:23:33Z,13,null,110,Sales Lead Owner,"{""New Value"":4827811,""Old Value"":null,""Reason"":""Synched from salesforce.com - fixup Lead Owner"",""Source"":""sfdc""}"
688106529,6275575,2020-03-01T05:23:33Z,23,null,4827811,Dan Warren,"{""Old Owner"":""<null>""}"
688106530,6275576,2020-03-01T05:23:33Z,13,null,110,Sales Lead Owner,"{""New Value"":5367602,""Old Value"":null,""Reason"":""Synched from salesforce.com - fixup Lead Owner"",""Source"":""sfdc""}"
688106531,6275576,2020-03-01T05:23:33Z,23,null,5367602,Roland Minne,"{""Old Owner"":""<null>""}"
688106536,6275575,2020-03-01T05:23:36Z,110,17797,37,Leadspace Enrichment,"{""Error Type"":200,""Response"":""{\""status\"":\""Pending Enrichment\"",\""updated\"":true}""}"
688106537,6275575,2020-03-01T05:23:36Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688106538,6275576,2020-03-01T05:23:37Z,110,17797,37,Leadspace Enrichment,"{""Error Type"":200,""Response"":""{\""status\"":\""Pending Enrichment\"",\""updated\"":true}""}"
688106539,6275575,2020-03-01T05:23:37Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148109,""Success"":false}"
688106541,6275576,2020-03-01T05:23:37Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688106542,6275574,2020-03-01T05:23:37Z,110,17797,37,Leadspace Enrichment,"{""Error Type"":200,""Response"":""{\""status\"":\""Pending Enrichment\"",\""updated\"":true}""}"
688106544,6275574,2020-03-01T05:23:37Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688106545,6275576,2020-03-01T05:23:37Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148110,""Success"":false}"
688106548,6275574,2020-03-01T05:23:37Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148111,""Success"":false}"
688106676,6275576,2020-03-01T05:23:57Z,108,15659,1016,Country Targets,"{""New Segment ID"":1099}"
688106720,608447,2020-03-01T05:28:21Z,10,18630,17627,FY21_Q1_NA_ICOE_Tibco-Webmethods-Informatica-Customer_Email.01 Email,"{""Campaign Run ID"":""50005"",""Choice Number"":""0"",""Device"":""unknown"",""Is Mobile Device"":false,""Platform"":""unknown"",""Step ID"":""74793"",""User Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko)""}"
688106683,6275587,2020-03-01T05:29:19Z,12,null,6275587,Samuel Parker,"{""Created Date"":""2020-02-29"",""Source Type"":""Web service API"",""api method name"":""importLead"",""modifying user"":""brighttalk@boomi.com"",""request id"":""bdae#1709491dea5""}"
688106711,6275587,2020-03-01T05:29:40Z,110,17797,37,Leadspace Enrichment,"{""Error Type"":200,""Response"":""{\""status\"":\""Pending Enrichment\"",\""updated\"":true}""}"
688106712,6275587,2020-03-01T05:29:40Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688106713,6275587,2020-03-01T05:29:40Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148112,""Success"":false}"
688106715,6275587,2020-03-01T05:29:40Z,108,11005,1007,Customer/Prospect/Partners,"{""New Segment ID"":1022}"
688106716,6275587,2020-03-01T05:29:41Z,101,7163,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""08. 7-Disqualified"",""New Stage ID"":52,""Old Stage"":""00. 0-Marketing"",""Old Stage ID"":36,""Reason"":""Lead Action""}"
688106717,6275587,2020-03-01T05:29:41Z,104,7163,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Disqualified"",""New Status ID"":117,""Old Status"":""Marketing"",""Old Status ID"":102,""Program Member ID"":4148112,""Success"":false}"
688106721,608447,2020-03-01T05:30:00Z,46,291,null,Email,"{""Date"":""2020-02-29 23:29:59"",""Description"":""Opened Email: FY21_Q1_NA_ICOE_Tibco-Webmethods-Informatica-Customer_Email.01 Email"",""Source"":""Lead action""}"
688106722,608447,2020-03-01T05:30:00Z,104,18631,2806,FY21_Q1_NA_ICOE_Tibco-Webmethods-Informatica-Customer_Email,"{""Acquired By"":false,""New Status"":""Opened"",""New Status ID"":69,""Old Status"":""Not in Program"",""Old Status ID"":61,""Program Member ID"":4148113,""Success"":false}"
688106800,6275587,2020-03-01T05:31:25Z,38,6929,6439,Field Value Change.DB Maintenance Alert1,"{""Send To List"":""Matthew_Mankins@Dell.com, mariam_daud@dell.com""}"
688107144,608447,2020-03-01T05:35:03Z,42,null,2103,FY21_Q1_NA_ICOE_Tibco-Webmethods-Informatica-Customer_Email,"{""Status"":""Opened""}"
688107150,5007803,2020-03-01T05:36:39Z,10,18457,17225,FY21_Q1_NA_API_Medefis_Webinar.EM - Last Chance,"{""Campaign Run ID"":""49576"",""Choice Number"":""0"",""Device"":""iPhone"",""Is Mobile Device"":true,""Platform"":""iOS"",""Step ID"":""74339"",""User Agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""}"
688107151,5007803,2020-03-01T05:38:38Z,46,291,null,Email,"{""Date"":""2020-02-29 23:38:38"",""Description"":""Opened Email: FY21_Q1_NA_API_Medefis_Webinar.EM - Last Chance"",""Source"":""Lead action""}"
